X,CH3,Start,Increment,
Sequence,Volt,-6.000000e-02,1.000000e-04
0,4.32e-02,
1,-1.44e-02,
2,-1.44e-02,
3,4.32e-02,
4,-1.44e-02,
5,4.32e-02,
6,4.32e-02,
7,-1.44e-02,
8,0.00e+00,
9,4.32e-02,
10,0.00e+00,
11,4.32e-02,
12,0.00e+00,
13,4.32e-02,
14,0.00e+00,
15,4.32e-02,
16,0.00e+00,
17,4.32e-02,
18,0.00e+00,
19,4.32e-02,
20,0.00e+00,
21,4.32e-02,
22,4.32e-02,
23,-1.44e-02,
24,0.00e+00,
25,4.32e-02,
26,0.00e+00,
27,4.32e-02,
28,0.00e+00,
29,4.32e-02,
30,0.00e+00,
31,4.32e-02,
32,4.32e-02,
33,-1.44e-02,
34,4.32e-02,
35,-1.44e-02,
36,0.00e+00,
37,4.32e-02,
38,4.32e-02,
39,-1.44e-02,
40,0.00e+00,
41,4.32e-02,
42,0.00e+00,
43,4.32e-02,
44,0.00e+00,
45,4.32e-02,
46,0.00e+00,
47,4.32e-02,
48,0.00e+00,
49,4.32e-02,
50,0.00e+00,
51,4.32e-02,
52,4.32e-02,
53,0.00e+00,
54,0.00e+00,
55,4.32e-02,
56,0.00e+00,
57,4.32e-02,
58,0.00e+00,
59,4.32e-02,
60,0.00e+00,
61,4.32e-02,
62,4.32e-02,
63,-1.44e-02,
64,4.32e-02,
65,-1.44e-02,
66,-1.44e-02,
67,4.32e-02,
68,-1.44e-02,
69,4.32e-02,
70,4.32e-02,
71,-1.44e-02,
72,-1.44e-02,
73,4.32e-02,
74,0.00e+00,
75,4.32e-02,
76,4.32e-02,
77,0.00e+00,
78,0.00e+00,
79,4.32e-02,
80,0.00e+00,
81,4.32e-02,
82,0.00e+00,
83,4.32e-02,
84,0.00e+00,
85,4.32e-02,
86,0.00e+00,
87,4.32e-02,
88,0.00e+00,
89,4.32e-02,
90,0.00e+00,
91,4.32e-02,
92,0.00e+00,
93,4.32e-02,
94,0.00e+00,
95,4.32e-02,
96,4.32e-02,
97,-1.44e-02,
98,4.32e-02,
99,-1.44e-02,
100,4.32e-02,
101,-1.44e-02,
102,0.00e+00,
103,4.32e-02,
104,0.00e+00,
105,4.32e-02,
106,4.32e-02,
107,0.00e+00,
108,4.32e-02,
109,0.00e+00,
110,0.00e+00,
111,4.32e-02,
112,0.00e+00,
113,4.32e-02,
114,0.00e+00,
115,5.76e-02,
116,0.00e+00,
117,4.32e-02,
118,0.00e+00,
119,4.32e-02,
120,0.00e+00,
121,4.32e-02,
122,0.00e+00,
123,4.32e-02,
124,0.00e+00,
125,4.32e-02,
126,0.00e+00,
127,4.32e-02,
128,0.00e+00,
129,4.32e-02,
130,0.00e+00,
131,4.32e-02,
132,4.32e-02,
133,-1.44e-02,
134,4.32e-02,
135,-1.44e-02,
136,0.00e+00,
137,4.32e-02,
138,0.00e+00,
139,4.32e-02,
140,0.00e+00,
141,4.32e-02,
142,0.00e+00,
143,4.32e-02,
144,0.00e+00,
145,4.32e-02,
146,4.32e-02,
147,0.00e+00,
148,0.00e+00,
149,4.32e-02,
150,0.00e+00,
151,4.32e-02,
152,0.00e+00,
153,4.32e-02,
154,0.00e+00,
155,4.32e-02,
156,4.32e-02,
157,0.00e+00,
158,2.88e-02,
159,-1.44e-02,
160,2.88e-02,
161,-1.44e-02,
162,2.88e-02,
163,-1.44e-02,
164,-1.44e-02,
165,4.32e-02,
166,-1.44e-02,
167,4.32e-02,
168,0.00e+00,
169,4.32e-02,
170,0.00e+00,
171,4.32e-02,
172,4.32e-02,
173,0.00e+00,
174,0.00e+00,
175,4.32e-02,
176,0.00e+00,
177,4.32e-02,
178,0.00e+00,
179,4.32e-02,
180,0.00e+00,
181,4.32e-02,
182,4.32e-02,
183,-1.44e-02,
184,0.00e+00,
185,4.32e-02,
186,0.00e+00,
187,4.32e-02,
188,4.32e-02,
189,-1.44e-02,
190,4.32e-02,
191,-1.44e-02,
192,4.32e-02,
193,-1.44e-02,
194,0.00e+00,
195,4.32e-02,
196,4.32e-02,
197,-1.44e-02,
198,-1.44e-02,
199,4.32e-02,
200,0.00e+00,
201,4.32e-02,
202,0.00e+00,
203,4.32e-02,
204,0.00e+00,
205,4.32e-02,
206,0.00e+00,
207,4.32e-02,
208,0.00e+00,
209,4.32e-02,
210,0.00e+00,
211,5.76e-02,
212,0.00e+00,
213,4.32e-02,
214,0.00e+00,
215,4.32e-02,
216,0.00e+00,
217,4.32e-02,
218,0.00e+00,
219,4.32e-02,
220,0.00e+00,
221,2.88e-02,
222,4.32e-02,
223,-1.44e-02,
224,-1.44e-02,
225,4.32e-02,
226,2.88e-02,
227,-1.44e-02,
228,-1.44e-02,
229,4.32e-02,
230,0.00e+00,
231,4.32e-02,
232,0.00e+00,
233,4.32e-02,
234,0.00e+00,
235,4.32e-02,
236,0.00e+00,
237,4.32e-02,
238,0.00e+00,
239,4.32e-02,
240,0.00e+00,
241,4.32e-02,
242,0.00e+00,
243,4.32e-02,
244,0.00e+00,
245,4.32e-02,
246,0.00e+00,
247,4.32e-02,
248,0.00e+00,
249,4.32e-02,
250,4.32e-02,
251,-1.44e-02,
252,4.32e-02,
253,-1.44e-02,
254,-1.44e-02,
255,4.32e-02,
256,4.32e-02,
257,-1.44e-02,
258,4.32e-02,
259,-1.44e-02,
260,4.32e-02,
261,-1.44e-02,
262,4.32e-02,
263,-1.44e-02,
264,0.00e+00,
265,4.32e-02,
266,0.00e+00,
267,4.32e-02,
268,0.00e+00,
269,4.32e-02,
270,0.00e+00,
271,4.32e-02,
272,0.00e+00,
273,4.32e-02,
274,0.00e+00,
275,4.32e-02,
276,0.00e+00,
277,4.32e-02,
278,0.00e+00,
279,4.32e-02,
280,0.00e+00,
281,4.32e-02,
282,-1.44e-02,
283,4.32e-02,
284,-1.44e-02,
285,4.32e-02,
286,4.32e-02,
287,-1.44e-02,
288,-1.44e-02,
289,4.32e-02,
290,-1.44e-02,
291,4.32e-02,
292,4.32e-02,
293,-1.44e-02,
294,-1.44e-02,
295,2.88e-02,
296,0.00e+00,
297,2.88e-02,
298,0.00e+00,
299,4.32e-02,
300,0.00e+00,
301,4.32e-02,
302,0.00e+00,
303,4.32e-02,
304,4.32e-02,
305,0.00e+00,
306,4.32e-02,
307,0.00e+00,
308,-1.44e-02,
309,4.32e-02,
310,4.32e-02,
311,-1.44e-02,
312,4.32e-02,
313,-1.44e-02,
314,-1.44e-02,
315,4.32e-02,
316,2.88e-02,
317,-1.44e-02,
318,-1.44e-02,
319,2.88e-02,
320,2.88e-02,
321,-1.44e-02,
322,2.88e-02,
323,-1.44e-02,
324,2.88e-02,
325,-1.44e-02,
326,2.88e-02,
327,-1.44e-02,
328,2.88e-02,
329,-1.44e-02,
330,2.88e-02,
331,-1.44e-02,
332,2.88e-02,
333,-1.44e-02,
334,2.88e-02,
335,-1.44e-02,
336,2.88e-02,
337,-1.44e-02,
338,-1.44e-02,
339,4.32e-02,
340,2.88e-02,
341,-1.44e-02,
342,2.88e-02,
343,-1.44e-02,
344,2.88e-02,
345,-1.44e-02,
346,2.88e-02,
347,-1.44e-02,
348,2.88e-02,
349,-2.88e-02,
350,2.88e-02,
351,-2.88e-02,
352,2.88e-02,
353,-2.88e-02,
354,-1.44e-02,
355,2.88e-02,
356,-1.44e-02,
357,4.32e-02,
358,-1.44e-02,
359,2.88e-02,
360,-1.44e-02,
361,2.88e-02,
362,-1.44e-02,
363,2.88e-02,
364,-1.44e-02,
365,2.88e-02,
366,-1.44e-02,
367,2.88e-02,
368,-1.44e-02,
369,2.88e-02,
370,-1.44e-02,
371,2.88e-02,
372,2.88e-02,
373,-4.32e-02,
374,2.88e-02,
375,-2.88e-02,
376,1.44e-02,
377,-2.88e-02,
378,1.44e-02,
379,-4.32e-02,
380,1.44e-02,
381,-4.32e-02,
382,1.44e-02,
383,-4.32e-02,
384,-2.88e-02,
385,1.44e-02,
386,1.44e-02,
387,-4.32e-02,
388,-4.32e-02,
389,1.44e-02,
390,-4.32e-02,
391,0.00e+00,
392,-4.32e-02,
393,1.44e-02,
394,-1.44e-02,
395,-4.32e-02,
396,1.44e-02,
397,-4.32e-02,
398,0.00e+00,
399,-4.32e-02,
400,0.00e+00,
401,-5.76e-02,
402,-1.44e-02,
403,-5.76e-02,
404,-5.76e-02,
405,-1.44e-02,
406,-1.44e-02,
407,-5.76e-02,
408,0.00e+00,
409,-7.20e-02,
410,-1.44e-02,
411,-7.20e-02,
412,-2.88e-02,
413,-7.20e-02,
414,-2.88e-02,
415,-8.64e-02,
416,-2.88e-02,
417,-7.20e-02,
418,-7.20e-02,
419,-2.88e-02,
420,-8.64e-02,
421,-2.88e-02,
422,-4.32e-02,
423,-8.64e-02,
424,-4.32e-02,
425,-8.64e-02,
426,-8.64e-02,
427,-4.32e-02,
428,-4.32e-02,
429,-1.01e-01,
430,-4.32e-02,
431,-1.01e-01,
432,-5.76e-02,
433,-1.01e-01,
434,-5.76e-02,
435,-1.15e-01,
436,-5.76e-02,
437,-1.15e-01,
438,-7.20e-02,
439,-1.15e-01,
440,-7.20e-02,
441,-1.30e-01,
442,-8.64e-02,
443,-1.30e-01,
444,-1.44e-01,
445,-8.64e-02,
446,-1.01e-01,
447,-1.44e-01,
448,-1.01e-01,
449,-1.58e-01,
450,-1.15e-01,
451,-1.73e-01,
452,-1.15e-01,
453,-1.73e-01,
454,-1.30e-01,
455,-1.87e-01,
456,-1.87e-01,
457,-1.30e-01,
458,-1.58e-01,
459,-2.02e-01,
460,-1.58e-01,
461,-2.16e-01,
462,-2.16e-01,
463,-1.73e-01,
464,-1.87e-01,
465,-2.30e-01,
466,-2.02e-01,
467,-2.45e-01,
468,-2.02e-01,
469,-2.59e-01,
470,-2.16e-01,
471,-2.74e-01,
472,-2.30e-01,
473,-2.88e-01,
474,-2.45e-01,
475,-3.02e-01,
476,-2.59e-01,
477,-3.31e-01,
478,-2.88e-01,
479,-3.46e-01,
480,-3.02e-01,
481,-3.60e-01,
482,-3.17e-01,
483,-3.74e-01,
484,-3.46e-01,
485,-3.89e-01,
486,-3.60e-01,
487,-4.18e-01,
488,-3.74e-01,
489,-4.32e-01,
490,-4.03e-01,
491,-4.61e-01,
492,-4.18e-01,
493,-4.90e-01,
494,-4.46e-01,
495,-5.18e-01,
496,-4.61e-01,
497,-5.33e-01,
498,-5.04e-01,
499,-5.62e-01,
500,-5.18e-01,
501,-5.90e-01,
502,-5.47e-01,
503,-6.34e-01,
504,-5.90e-01,
505,-6.62e-01,
506,-6.05e-01,
507,-6.91e-01,
508,-6.48e-01,
509,-7.20e-01,
510,-6.77e-01,
511,-7.63e-01,
512,-6.91e-01,
513,-7.78e-01,
514,-7.49e-01,
515,-8.06e-01,
516,-7.78e-01,
517,-8.35e-01,
518,-7.92e-01,
519,-8.78e-01,
520,-8.21e-01,
521,-9.07e-01,
522,-8.50e-01,
523,-9.36e-01,
524,-8.78e-01,
525,-9.65e-01,
526,-9.07e-01,
527,-9.79e-01,
528,-9.36e-01,
529,-1.02e+00,
530,-9.50e-01,
531,-1.05e+00,
532,-9.94e-01,
533,-1.07e+00,
534,-1.02e+00,
535,-1.08e+00,
536,-1.04e+00,
537,-1.11e+00,
538,-1.05e+00,
539,-1.14e+00,
540,-1.08e+00,
541,-1.15e+00,
542,-1.09e+00,
543,-1.17e+00,
544,-1.11e+00,
545,-1.20e+00,
546,-1.20e+00,
547,-1.12e+00,
548,-1.15e+00,
549,-1.21e+00,
550,-1.22e+00,
551,-1.15e+00,
552,-1.17e+00,
553,-1.22e+00,
554,-1.17e+00,
555,-1.24e+00,
556,-1.22e+00,
557,-1.17e+00,
558,-1.22e+00,
559,-1.15e+00,
560,-1.21e+00,
561,-1.14e+00,
562,-1.20e+00,
563,-1.11e+00,
564,-1.17e+00,
565,-1.08e+00,
566,-1.14e+00,
567,-1.05e+00,
568,-1.11e+00,
569,-1.02e+00,
570,-1.08e+00,
571,-9.65e-01,
572,-1.02e+00,
573,-9.22e-01,
574,-9.79e-01,
575,-8.78e-01,
576,-9.22e-01,
577,-8.21e-01,
578,-8.64e-01,
579,-7.63e-01,
580,-8.06e-01,
581,-6.91e-01,
582,-7.49e-01,
583,-6.34e-01,
584,-6.77e-01,
585,-5.76e-01,
586,-6.05e-01,
587,-5.04e-01,
588,-5.33e-01,
589,-4.32e-01,
590,-4.46e-01,
591,-3.46e-01,
592,-3.74e-01,
593,-2.59e-01,
594,-2.88e-01,
595,-1.87e-01,
596,-2.16e-01,
597,-1.01e-01,
598,-1.30e-01,
599,-1.44e-02,
600,-4.32e-02,
601,8.64e-02,
602,5.76e-02,
603,1.73e-01,
604,1.44e-01,
605,2.59e-01,
606,2.45e-01,
607,3.60e-01,
608,3.31e-01,
609,4.46e-01,
610,4.18e-01,
611,5.33e-01,
612,5.04e-01,
613,6.34e-01,
614,5.90e-01,
615,7.06e-01,
616,6.91e-01,
617,7.78e-01,
618,7.49e-01,
619,8.64e-01,
620,8.35e-01,
621,9.36e-01,
622,8.93e-01,
623,9.94e-01,
624,9.65e-01,
625,1.05e+00,
626,1.02e+00,
627,1.11e+00,
628,1.07e+00,
629,1.17e+00,
630,1.14e+00,
631,1.22e+00,
632,1.18e+00,
633,1.27e+00,
634,1.24e+00,
635,1.31e+00,
636,1.27e+00,
637,1.34e+00,
638,1.28e+00,
639,1.37e+00,
640,1.31e+00,
641,1.38e+00,
642,1.32e+00,
643,1.40e+00,
644,1.32e+00,
645,1.40e+00,
646,1.34e+00,
647,1.40e+00,
648,1.40e+00,
649,1.32e+00,
650,1.38e+00,
651,1.32e+00,
652,1.37e+00,
653,1.31e+00,
654,1.35e+00,
655,1.28e+00,
656,1.34e+00,
657,1.27e+00,
658,1.31e+00,
659,1.24e+00,
660,1.28e+00,
661,1.21e+00,
662,1.25e+00,
663,1.18e+00,
664,1.22e+00,
665,1.15e+00,
666,1.20e+00,
667,1.11e+00,
668,1.15e+00,
669,1.05e+00,
670,1.09e+00,
671,1.02e+00,
672,1.07e+00,
673,9.94e-01,
674,1.04e+00,
675,9.50e-01,
676,9.94e-01,
677,9.07e-01,
678,9.50e-01,
679,8.64e-01,
680,9.22e-01,
681,8.35e-01,
682,8.64e-01,
683,7.78e-01,
684,8.35e-01,
685,7.49e-01,
686,7.92e-01,
687,7.06e-01,
688,7.63e-01,
689,6.77e-01,
690,7.20e-01,
691,6.34e-01,
692,6.77e-01,
693,6.05e-01,
694,6.34e-01,
695,5.76e-01,
696,6.05e-01,
697,5.47e-01,
698,5.76e-01,
699,5.04e-01,
700,5.47e-01,
701,4.75e-01,
702,5.18e-01,
703,4.32e-01,
704,4.90e-01,
705,4.03e-01,
706,4.75e-01,
707,3.74e-01,
708,4.61e-01,
709,3.46e-01,
710,3.31e-01,
711,4.46e-01,
712,3.89e-01,
713,3.31e-01,
714,3.74e-01,
715,3.17e-01,
716,3.46e-01,
717,2.88e-01,
718,3.31e-01,
719,2.88e-01,
720,3.17e-01,
721,2.59e-01,
722,2.88e-01,
723,2.30e-01,
724,2.74e-01,
725,2.16e-01,
726,2.59e-01,
727,2.16e-01,
728,2.45e-01,
729,1.87e-01,
730,2.30e-01,
731,1.73e-01,
732,2.30e-01,
733,1.58e-01,
734,2.16e-01,
735,1.44e-01,
736,1.44e-01,
737,2.02e-01,
738,1.87e-01,
739,1.30e-01,
740,1.73e-01,
741,1.15e-01,
742,1.73e-01,
743,1.15e-01,
744,1.15e-01,
745,1.58e-01,
746,1.58e-01,
747,1.01e-01,
748,1.58e-01,
749,8.64e-02,
750,1.44e-01,
751,8.64e-02,
752,7.20e-02,
753,1.44e-01,
754,1.15e-01,
755,7.20e-02,
756,1.15e-01,
757,5.76e-02,
758,5.76e-02,
759,1.15e-01,
760,1.01e-01,
761,4.32e-02,
762,1.01e-01,
763,5.76e-02,
764,4.32e-02,
765,1.01e-01,
766,1.01e-01,
767,4.32e-02,
768,8.64e-02,
769,4.32e-02,
770,4.32e-02,
771,8.64e-02,
772,4.32e-02,
773,8.64e-02,
774,2.88e-02,
775,8.64e-02,
776,7.20e-02,
777,2.88e-02,
778,2.88e-02,
779,7.20e-02,
780,2.88e-02,
781,7.20e-02,
782,2.88e-02,
783,7.20e-02,
784,7.20e-02,
785,1.44e-02,
786,7.20e-02,
