X,CH3,Start,Increment,
Sequence,Volt,-3.000000e-02,5.000000e-05
0,0.00e+00,
1,0.00e+00,
2,0.00e+00,
3,2.00e-02,
4,0.00e+00,
5,2.00e-02,
6,0.00e+00,
7,2.00e-02,
8,0.00e+00,
9,2.00e-02,
10,0.00e+00,
11,2.00e-02,
12,0.00e+00,
13,0.00e+00,
14,0.00e+00,
15,2.00e-02,
16,0.00e+00,
17,2.00e-02,
18,0.00e+00,
19,2.00e-02,
20,0.00e+00,
21,0.00e+00,
22,0.00e+00,
23,2.00e-02,
24,0.00e+00,
25,2.00e-02,
26,0.00e+00,
27,2.00e-02,
28,0.00e+00,
29,2.00e-02,
30,0.00e+00,
31,2.00e-02,
32,0.00e+00,
33,2.00e-02,
34,0.00e+00,
35,0.00e+00,
36,0.00e+00,
37,2.00e-02,
38,2.00e-02,
39,0.00e+00,
40,0.00e+00,
41,2.00e-02,
42,0.00e+00,
43,2.00e-02,
44,0.00e+00,
45,2.00e-02,
46,0.00e+00,
47,0.00e+00,
48,2.00e-02,
49,0.00e+00,
50,0.00e+00,
51,2.00e-02,
52,0.00e+00,
53,2.00e-02,
54,0.00e+00,
55,0.00e+00,
56,0.00e+00,
57,2.00e-02,
58,0.00e+00,
59,2.00e-02,
60,0.00e+00,
61,2.00e-02,
62,0.00e+00,
63,2.00e-02,
64,0.00e+00,
65,2.00e-02,
66,0.00e+00,
67,2.00e-02,
68,0.00e+00,
69,2.00e-02,
70,0.00e+00,
71,2.00e-02,
72,0.00e+00,
73,2.00e-02,
74,0.00e+00,
75,0.00e+00,
76,0.00e+00,
77,2.00e-02,
78,0.00e+00,
79,2.00e-02,
80,0.00e+00,
81,2.00e-02,
82,0.00e+00,
83,0.00e+00,
84,0.00e+00,
85,2.00e-02,
86,0.00e+00,
87,2.00e-02,
88,0.00e+00,
89,2.00e-02,
90,0.00e+00,
91,2.00e-02,
92,0.00e+00,
93,2.00e-02,
94,0.00e+00,
95,0.00e+00,
96,0.00e+00,
97,2.00e-02,
98,2.00e-02,
99,0.00e+00,
100,0.00e+00,
101,2.00e-02,
102,0.00e+00,
103,0.00e+00,
104,0.00e+00,
105,2.00e-02,
106,0.00e+00,
107,2.00e-02,
