FLUKE 289,  V1.16,  40810170

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/2/2025 5:47:07 PM,12/3/2025 12:51:12 PM,19:04:05,0:00:30,8740,2289,6740,Motor 3
Max Time,Max,Average,Min,Min Time,Scaling,
12/2/2025 5:48:57 PM,9.505 V DC,6.5106 V DC,0.2152 V DC,12/2/2025 5:47:10 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
1059,8.696 V DC,12/2/2025 20:32:13.4,0:00:14.5,12/2/2025 20:32:26.4,8.790 V DC,8.777 V DC,12/2/2025 20:32:13.4,8.696 V DC,Stable,12/2/2025 20:32:27.9
1060,8.646 V DC,12/2/2025 20:32:27.9,0:00:00.1,12/2/2025 20:32:27.9,8.646 V DC,8.646 V DC,12/2/2025 20:32:27.9,8.646 V DC,Unstable,12/2/2025 20:32:28.0
1061,8.770 V DC,12/2/2025 20:32:28.0,0:00:08.9,12/2/2025 20:32:31.5,8.789 V DC,8.772 V DC,12/2/2025 20:32:34.6,8.711 V DC,Interval,12/2/2025 20:32:36.8
1062,8.778 V DC,12/2/2025 20:32:36.8,0:00:10.3,12/2/2025 20:32:37.6,8.789 V DC,8.773 V DC,12/2/2025 20:32:45.1,8.702 V DC,Stable,12/2/2025 20:32:47.1
1063,8.654 V DC,12/2/2025 20:32:47.1,0:00:00.1,12/2/2025 20:32:47.1,8.654 V DC,8.654 V DC,12/2/2025 20:32:47.1,8.654 V DC,Unstable,12/2/2025 20:32:47.2
1064,8.766 V DC,12/2/2025 20:32:47.2,0:00:19.6,12/2/2025 20:32:52.5,8.788 V DC,8.773 V DC,12/2/2025 20:32:55.8,8.693 V DC,Interval,12/2/2025 20:33:06.8
1065,8.787 V DC,12/2/2025 20:33:06.8,0:00:21.2,12/2/2025 20:33:08.9,8.789 V DC,8.775 V DC,12/2/2025 20:33:13.5,8.700 V DC,Stable,12/2/2025 20:33:28.0
1066,8.605 V DC,12/2/2025 20:33:28.0,0:00:00.1,12/2/2025 20:33:28.0,8.605 V DC,8.605 V DC,12/2/2025 20:33:28.0,8.605 V DC,Unstable,12/2/2025 20:33:28.1
1067,8.764 V DC,12/2/2025 20:33:28.1,0:00:08.7,12/2/2025 20:33:36.0,8.789 V DC,8.770 V DC,12/2/2025 20:33:32.8,8.692 V DC,Interval,12/2/2025 20:33:36.8
1068,8.789 V DC,12/2/2025 20:33:36.8,0:00:01.3,12/2/2025 20:33:36.9,8.790 V DC,8.784 V DC,12/2/2025 20:33:38.0,8.761 V DC,Stable,12/2/2025 20:33:38.1
1069,7.844 V DC,12/2/2025 20:33:38.1,0:00:06.0,12/2/2025 20:33:38.6,8.692 V DC,7.873 V DC,12/2/2025 20:33:43.6,6.870 V DC,Unstable,12/2/2025 20:33:44.1
1070,8.562 V DC,12/2/2025 20:33:44.1,0:00:01.8,12/2/2025 20:33:45.8,8.658 V DC,8.626 V DC,12/2/2025 20:33:44.1,8.562 V DC,Stable,12/2/2025 20:33:45.9
1071,8.660 V DC,12/2/2025 20:33:45.9,0:00:01.1,12/2/2025 20:33:46.5,8.672 V DC,8.662 V DC,12/2/2025 20:33:46.9,8.650 V DC,Stable,12/2/2025 20:33:47.0
1072,7.348 V DC,12/2/2025 20:33:47.0,0:00:06.4,12/2/2025 20:33:47.5,8.592 V DC,7.924 V DC,12/2/2025 20:33:52.6,6.774 V DC,Unstable,12/2/2025 20:33:53.5
1073,8.549 V DC,12/2/2025 20:33:53.5,0:00:02.4,12/2/2025 20:33:55.8,8.621 V DC,8.576 V DC,12/2/2025 20:33:54.5,8.491 V DC,Stable,12/2/2025 20:33:55.9
1074,8.623 V DC,12/2/2025 20:33:55.9,0:00:01.9,12/2/2025 20:33:57.3,8.643 V DC,8.632 V DC,12/2/2025 20:33:57.5,8.621 V DC,Stable,12/2/2025 20:33:57.8
1075,7.388 V DC,12/2/2025 20:33:57.8,0:00:05.8,12/2/2025 20:33:58.3,8.564 V DC,7.826 V DC,12/2/2025 20:34:03.3,6.747 V DC,Unstable,12/2/2025 20:34:03.6
1076,8.442 V DC,12/2/2025 20:34:03.6,0:00:01.0,12/2/2025 20:34:04.4,8.524 V DC,8.484 V DC,12/2/2025 20:34:03.6,8.442 V DC,Stable,12/2/2025 20:34:04.6
1077,8.528 V DC,12/2/2025 20:34:04.6,0:00:02.1,12/2/2025 20:34:06.7,8.590 V DC,8.555 V DC,12/2/2025 20:34:05.4,8.493 V DC,Interval,12/2/2025 20:34:06.8
1078,8.592 V DC,12/2/2025 20:34:06.8,0:00:01.6,12/2/2025 20:34:08.0,8.610 V DC,8.599 V DC,12/2/2025 20:34:08.2,8.587 V DC,Stable,12/2/2025 20:34:08.4
1079,7.834 V DC,12/2/2025 20:34:08.4,0:00:05.9,12/2/2025 20:34:08.9,8.528 V DC,7.739 V DC,12/2/2025 20:34:13.9,6.767 V DC,Unstable,12/2/2025 20:34:14.3
1080,8.439 V DC,12/2/2025 20:34:14.3,0:00:01.2,12/2/2025 20:34:15.4,8.503 V DC,8.468 V DC,12/2/2025 20:34:14.4,8.409 V DC,Stable,12/2/2025 20:34:15.5
1081,8.512 V DC,12/2/2025 20:34:15.5,0:00:00.6,12/2/2025 20:34:15.7,8.527 V DC,8.498 V DC,12/2/2025 20:34:16.0,8.427 V DC,Unstable,12/2/2025 20:34:16.1
1082,8.522 V DC,12/2/2025 20:34:16.1,0:00:02.9,12/2/2025 20:34:18.5,8.584 V DC,8.564 V DC,12/2/2025 20:34:16.1,8.522 V DC,Stable,12/2/2025 20:34:19.0
1083,7.455 V DC,12/2/2025 20:34:19.0,0:00:06.3,12/2/2025 20:34:19.5,8.507 V DC,7.789 V DC,12/2/2025 20:34:24.6,6.716 V DC,Unstable,12/2/2025 20:34:25.4
1084,8.458 V DC,12/2/2025 20:34:25.4,0:00:02.7,12/2/2025 20:34:28.0,8.540 V DC,8.493 V DC,12/2/2025 20:34:25.8,8.414 V DC,Stable,12/2/2025 20:34:28.1
1085,8.542 V DC,12/2/2025 20:34:28.1,0:00:03.4,12/2/2025 20:34:31.0,8.580 V DC,8.562 V DC,12/2/2025 20:34:28.2,8.528 V DC,Stable,12/2/2025 20:34:31.5
1086,7.372 V DC,12/2/2025 20:34:31.5,0:00:05.1,12/2/2025 20:34:32.0,8.502 V DC,7.730 V DC,12/2/2025 20:34:36.4,6.726 V DC,Unstable,12/2/2025 20:34:36.6
1087,8.321 V DC,12/2/2025 20:34:36.6,0:00:00.2,12/2/2025 20:34:36.7,8.378 V DC,8.350 V DC,12/2/2025 20:34:36.6,8.321 V DC,Interval,12/2/2025 20:34:36.8
1088,8.327 V DC,12/2/2025 20:34:36.8,0:00:00.9,12/2/2025 20:34:37.6,8.430 V DC,7.966 V DC,12/2/2025 20:34:37.0,6.713 V DC,Unstable,12/2/2025 20:34:37.7
1089,8.446 V DC,12/2/2025 20:34:37.7,0:00:02.4,12/2/2025 20:34:40.1,8.525 V DC,8.484 V DC,12/2/2025 20:34:38.9,8.386 V DC,Stable,12/2/2025 20:34:40.2
1090,8.527 V DC,12/2/2025 20:34:40.2,0:00:01.7,12/2/2025 20:34:41.4,8.546 V DC,8.534 V DC,12/2/2025 20:34:41.7,8.523 V DC,Stable,12/2/2025 20:34:41.9
1091,7.282 V DC,12/2/2025 20:34:41.9,0:00:06.3,12/2/2025 20:34:42.4,8.471 V DC,7.776 V DC,12/2/2025 20:34:47.4,6.683 V DC,Unstable,12/2/2025 20:34:48.2
1092,8.432 V DC,12/2/2025 20:34:48.2,0:00:02.6,12/2/2025 20:34:50.4,8.505 V DC,8.477 V DC,12/2/2025 20:34:48.2,8.432 V DC,Stable,12/2/2025 20:34:50.8
1093,7.703 V DC,12/2/2025 20:34:50.8,0:00:06.7,12/2/2025 20:34:57.5,8.425 V DC,7.722 V DC,12/2/2025 20:34:56.4,6.692 V DC,Unstable,12/2/2025 20:34:57.6
1094,8.429 V DC,12/2/2025 20:34:57.6,0:00:02.0,12/2/2025 20:34:59.1,8.476 V DC,8.457 V DC,12/2/2025 20:34:57.6,8.429 V DC,Stable,12/2/2025 20:34:59.6
1095,7.205 V DC,12/2/2025 20:34:59.6,0:00:06.5,12/2/2025 20:35:00.1,8.410 V DC,7.755 V DC,12/2/2025 20:35:04.5,6.631 V DC,Unstable,12/2/2025 20:35:06.1
1096,8.401 V DC,12/2/2025 20:35:06.1,0:00:00.7,12/2/2025 20:35:06.7,8.427 V DC,8.415 V DC,12/2/2025 20:35:06.1,8.401 V DC,Interval,12/2/2025 20:35:06.8
1097,8.431 V DC,12/2/2025 20:35:06.8,0:00:01.5,12/2/2025 20:35:07.9,8.460 V DC,8.445 V DC,12/2/2025 20:35:06.8,8.431 V DC,Stable,12/2/2025 20:35:08.3
1098,8.019 V DC,12/2/2025 20:35:08.3,0:00:06.5,12/2/2025 20:35:08.8,8.386 V DC,7.686 V DC,12/2/2025 20:35:12.2,6.649 V DC,Unstable,12/2/2025 20:35:14.9
1099,8.383 V DC,12/2/2025 20:35:14.9,0:00:02.2,12/2/2025 20:35:16.7,8.443 V DC,8.415 V DC,12/2/2025 20:35:14.9,8.383 V DC,Stable,12/2/2025 20:35:17.1
1100,8.277 V DC,12/2/2025 20:35:17.1,0:00:06.7,12/2/2025 20:35:17.6,8.367 V DC,7.716 V DC,12/2/2025 20:35:20.9,6.610 V DC,Unstable,12/2/2025 20:35:23.8
1101,8.375 V DC,12/2/2025 20:35:23.8,0:00:02.7,12/2/2025 20:35:26.1,8.441 V DC,8.415 V DC,12/2/2025 20:35:23.8,8.375 V DC,Stable,12/2/2025 20:35:26.5
1102,8.015 V DC,12/2/2025 20:35:26.5,0:00:06.5,12/2/2025 20:35:27.0,8.366 V DC,7.659 V DC,12/2/2025 20:35:29.8,6.611 V DC,Unstable,12/2/2025 20:35:33.1
1103,8.354 V DC,12/2/2025 20:35:33.1,0:00:02.6,12/2/2025 20:35:35.4,8.413 V DC,8.382 V DC,12/2/2025 20:35:33.2,8.329 V DC,Stable,12/2/2025 20:35:35.7
1104,8.428 V DC,12/2/2025 20:35:35.7,0:00:01.1,12/2/2025 20:35:36.7,8.444 V DC,8.420 V DC,12/2/2025 20:35:36.0,8.364 V DC,Interval,12/2/2025 20:35:36.8
1105,8.384 V DC,12/2/2025 20:35:36.8,0:00:05.9,12/2/2025 20:35:42.6,8.496 V DC,8.460 V DC,12/2/2025 20:35:36.8,8.384 V DC,Stable,12/2/2025 20:35:42.7
1106,8.498 V DC,12/2/2025 20:35:42.7,0:00:19.3,12/2/2025 20:36:01.9,8.566 V DC,8.524 V DC,12/2/2025 20:35:46.0,8.433 V DC,Stable,12/2/2025 20:36:02.1
1107,8.567 V DC,12/2/2025 20:36:02.1,0:00:04.8,12/2/2025 20:36:06.2,8.577 V DC,8.562 V DC,12/2/2025 20:36:03.0,8.498 V DC,Interval,12/2/2025 20:36:06.9
1108,8.578 V DC,12/2/2025 20:36:06.9,0:00:30.0,12/2/2025 20:36:36.1,8.621 V DC,8.591 V DC,12/2/2025 20:36:08.8,8.511 V DC,Interval,12/2/2025 20:36:36.9
1109,8.580 V DC,12/2/2025 20:36:36.9,0:00:30.0,12/2/2025 20:37:06.0,8.644 V DC,8.622 V DC,12/2/2025 20:37:05.1,8.524 V DC,Interval,12/2/2025 20:37:06.8
1110,8.610 V DC,12/2/2025 20:37:06.8,0:00:30.0,12/2/2025 20:37:35.0,8.660 V DC,8.641 V DC,12/2/2025 20:37:14.4,8.543 V DC,Interval,12/2/2025 20:37:36.8
1111,8.652 V DC,12/2/2025 20:37:36.8,0:00:08.7,12/2/2025 20:37:45.0,8.665 V DC,8.651 V DC,12/2/2025 20:37:36.9,8.608 V DC,Stable,12/2/2025 20:37:45.5
1112,8.534 V DC,12/2/2025 20:37:45.5,0:00:00.1,12/2/2025 20:37:45.5,8.534 V DC,8.534 V DC,12/2/2025 20:37:45.5,8.534 V DC,Unstable,12/2/2025 20:37:45.6
1113,8.647 V DC,12/2/2025 20:37:45.6,0:00:21.2,12/2/2025 20:38:06.0,8.673 V DC,8.655 V DC,12/2/2025 20:37:50.1,8.597 V DC,Interval,12/2/2025 20:38:06.8
1114,8.656 V DC,12/2/2025 20:38:06.8,0:00:13.0,12/2/2025 20:38:18.1,8.676 V DC,8.661 V DC,12/2/2025 20:38:09.4,8.583 V DC,Stable,12/2/2025 20:38:19.8
1115,8.531 V DC,12/2/2025 20:38:19.8,0:00:01.0,12/2/2025 20:38:20.3,8.675 V DC,8.650 V DC,12/2/2025 20:38:19.8,8.531 V DC,Unstable,12/2/2025 20:38:20.8
1116,8.575 V DC,12/2/2025 20:38:20.8,0:00:16.0,12/2/2025 20:38:35.1,8.682 V DC,8.668 V DC,12/2/2025 20:38:20.8,8.575 V DC,Interval,12/2/2025 20:38:36.8
1117,8.680 V DC,12/2/2025 20:38:36.8,0:00:01.6,12/2/2025 20:38:36.9,8.682 V DC,8.670 V DC,12/2/2025 20:38:38.0,8.632 V DC,Stable,12/2/2025 20:38:38.4
1118,8.592 V DC,12/2/2025 20:38:38.4,0:00:28.5,12/2/2025 20:39:03.3,8.689 V DC,8.671 V DC,12/2/2025 20:38:38.7,8.560 V DC,Interval,12/2/2025 20:39:06.9
1119,8.688 V DC,12/2/2025 20:39:06.9,0:00:30.0,12/2/2025 20:39:31.5,8.694 V DC,8.678 V DC,12/2/2025 20:39:25.6,8.589 V DC,Interval,12/2/2025 20:39:36.8
1120,8.685 V DC,12/2/2025 20:39:36.8,0:00:23.7,12/2/2025 20:39:58.6,8.699 V DC,8.685 V DC,12/2/2025 20:39:52.0,8.621 V DC,Stable,12/2/2025 20:40:00.6
1121,8.588 V DC,12/2/2025 20:40:00.6,0:00:00.1,12/2/2025 20:40:00.6,8.588 V DC,8.588 V DC,12/2/2025 20:40:00.6,8.588 V DC,Unstable,12/2/2025 20:40:00.7
1122,8.687 V DC,12/2/2025 20:40:00.7,0:00:06.1,12/2/2025 20:40:04.3,8.700 V DC,8.687 V DC,12/2/2025 20:40:05.2,8.630 V DC,Interval,12/2/2025 20:40:06.8
1123,8.699 V DC,12/2/2025 20:40:06.8,0:00:30.0,12/2/2025 20:40:33.3,8.704 V DC,8.688 V DC,12/2/2025 20:40:15.2,8.597 V DC,Interval,12/2/2025 20:40:36.8
1124,8.701 V DC,12/2/2025 20:40:36.8,0:00:30.0,12/2/2025 20:41:05.2,8.709 V DC,8.692 V DC,12/2/2025 20:40:42.4,8.594 V DC,Interval,12/2/2025 20:41:06.8
1125,8.705 V DC,12/2/2025 20:41:06.8,0:00:03.7,12/2/2025 20:41:07.0,8.708 V DC,8.693 V DC,12/2/2025 20:41:10.2,8.647 V DC,Stable,12/2/2025 20:41:10.5
1126,8.589 V DC,12/2/2025 20:41:10.5,0:00:00.3,12/2/2025 20:41:10.7,8.693 V DC,8.642 V DC,12/2/2025 20:41:10.5,8.589 V DC,Unstable,12/2/2025 20:41:10.8
1127,8.703 V DC,12/2/2025 20:41:10.8,0:00:26.1,12/2/2025 20:41:27.6,8.711 V DC,8.696 V DC,12/2/2025 20:41:14.1,8.603 V DC,Interval,12/2/2025 20:41:36.9
1128,8.699 V DC,12/2/2025 20:41:36.9,0:00:27.7,12/2/2025 20:41:57.9,8.714 V DC,8.701 V DC,12/2/2025 20:42:01.0,8.639 V DC,Stable,12/2/2025 20:42:04.5
1129,8.583 V DC,12/2/2025 20:42:04.5,0:00:00.9,12/2/2025 20:42:05.2,8.712 V DC,8.681 V DC,12/2/2025 20:42:04.5,8.583 V DC,Unstable,12/2/2025 20:42:05.4
1130,8.700 V DC,12/2/2025 20:42:05.4,0:00:01.4,12/2/2025 20:42:05.7,8.712 V DC,8.697 V DC,12/2/2025 20:42:05.9,8.651 V DC,Interval,12/2/2025 20:42:06.8
1131,8.712 V DC,12/2/2025 20:42:06.8,0:00:00.1,12/2/2025 20:42:06.8,8.712 V DC,8.712 V DC,12/2/2025 20:42:06.8,8.712 V DC,Unstable,12/2/2025 20:42:06.9
1132,8.602 V DC,12/2/2025 20:42:06.9,0:00:29.9,12/2/2025 20:42:25.6,8.717 V DC,8.703 V DC,12/2/2025 20:42:06.9,8.602 V DC,Interval,12/2/2025 20:42:36.8
1133,8.693 V DC,12/2/2025 20:42:36.8,0:00:03.4,12/2/2025 20:42:37.2,8.716 V DC,8.702 V DC,12/2/2025 20:42:39.4,8.644 V DC,Stable,12/2/2025 20:42:40.2
1134,8.602 V DC,12/2/2025 20:42:40.2,0:00:16.6,12/2/2025 20:42:46.4,8.716 V DC,8.694 V DC,12/2/2025 20:42:50.3,8.584 V DC,Stable,12/2/2025 20:42:56.8
1135,8.541 V DC,12/2/2025 20:42:56.8,0:00:00.1,12/2/2025 20:42:56.8,8.541 V DC,8.541 V DC,12/2/2025 20:42:56.8,8.541 V DC,Unstable,12/2/2025 20:42:56.9
1136,8.688 V DC,12/2/2025 20:42:56.9,0:00:09.9,12/2/2025 20:43:03.9,8.716 V DC,8.696 V DC,12/2/2025 20:43:04.7,8.636 V DC,Interval,12/2/2025 20:43:06.8
1137,8.699 V DC,12/2/2025 20:43:06.8,0:00:08.0,12/2/2025 20:43:10.1,8.718 V DC,8.707 V DC,12/2/2025 20:43:14.7,8.647 V DC,Stable,12/2/2025 20:43:14.8
1138,8.593 V DC,12/2/2025 20:43:14.8,0:00:00.2,12/2/2025 20:43:14.9,8.633 V DC,8.613 V DC,12/2/2025 20:43:14.8,8.593 V DC,Unstable,12/2/2025 20:43:15.0
1139,8.706 V DC,12/2/2025 20:43:15.0,0:00:02.8,12/2/2025 20:43:17.4,8.720 V DC,8.715 V DC,12/2/2025 20:43:17.8,8.692 V DC,Stable,12/2/2025 20:43:17.9
1140,8.417 V DC,12/2/2025 20:43:17.9,0:00:06.5,12/2/2025 20:43:18.4,8.621 V DC,7.881 V DC,12/2/2025 20:43:22.9,6.760 V DC,Unstable,12/2/2025 20:43:24.4
1141,8.536 V DC,12/2/2025 20:43:24.4,0:00:02.9,12/2/2025 20:43:26.5,8.607 V DC,8.579 V DC,12/2/2025 20:43:27.2,8.495 V DC,Stable,12/2/2025 20:43:27.3
1142,7.114 V DC,12/2/2025 20:43:27.3,0:00:06.2,12/2/2025 20:43:27.7,8.523 V DC,7.802 V DC,12/2/2025 20:43:32.8,6.696 V DC,Unstable,12/2/2025 20:43:33.6
1143,8.476 V DC,12/2/2025 20:43:33.6,0:00:02.8,12/2/2025 20:43:35.7,8.543 V DC,8.508 V DC,12/2/2025 20:43:33.7,8.458 V DC,Stable,12/2/2025 20:43:36.4
1144,8.557 V DC,12/2/2025 20:43:36.4,0:00:00.4,12/2/2025 20:43:36.6,8.559 V DC,8.546 V DC,12/2/2025 20:43:36.5,8.531 V DC,Interval,12/2/2025 20:43:36.8
1145,8.525 V DC,12/2/2025 20:43:36.8,0:00:03.0,12/2/2025 20:43:39.0,8.591 V DC,8.576 V DC,12/2/2025 20:43:36.8,8.525 V DC,Stable,12/2/2025 20:43:39.8
1146,7.832 V DC,12/2/2025 20:43:39.8,0:00:06.7,12/2/2025 20:43:40.3,8.508 V DC,7.782 V DC,12/2/2025 20:43:44.7,6.687 V DC,Unstable,12/2/2025 20:43:46.5
1147,8.471 V DC,12/2/2025 20:43:46.5,0:00:01.8,12/2/2025 20:43:48.2,8.520 V DC,8.488 V DC,12/2/2025 20:43:46.6,8.404 V DC,Stable,12/2/2025 20:43:48.3
1148,8.524 V DC,12/2/2025 20:43:48.3,0:00:06.5,12/2/2025 20:43:54.3,8.584 V DC,8.552 V DC,12/2/2025 20:43:48.9,8.497 V DC,Stable,12/2/2025 20:43:54.9
1149,7.225 V DC,12/2/2025 20:43:54.9,0:00:06.3,12/2/2025 20:43:55.4,8.496 V DC,7.786 V DC,12/2/2025 20:43:59.8,6.652 V DC,Unstable,12/2/2025 20:44:01.2
1150,8.427 V DC,12/2/2025 20:44:01.2,0:00:01.0,12/2/2025 20:44:02.0,8.471 V DC,8.427 V DC,12/2/2025 20:44:01.3,8.358 V DC,Stable,12/2/2025 20:44:02.2
1151,8.478 V DC,12/2/2025 20:44:02.2,0:00:04.6,12/2/2025 20:44:06.7,8.548 V DC,8.505 V DC,12/2/2025 20:44:04.0,8.420 V DC,Interval,12/2/2025 20:44:06.9
1152,8.529 V DC,12/2/2025 20:44:06.9,0:00:06.1,12/2/2025 20:44:06.9,8.529 V DC,7.695 V DC,12/2/2025 20:44:10.4,6.655 V DC,Unstable,12/2/2025 20:44:13.0
1153,8.341 V DC,12/2/2025 20:44:13.0,0:00:01.0,12/2/2025 20:44:13.9,8.431 V DC,8.382 V DC,12/2/2025 20:44:13.0,8.341 V DC,Stable,12/2/2025 20:44:14.0
1154,8.438 V DC,12/2/2025 20:44:14.0,0:00:05.0,12/2/2025 20:44:18.7,8.520 V DC,8.473 V DC,12/2/2025 20:44:15.2,8.423 V DC,Stable,12/2/2025 20:44:19.0
1155,8.523 V DC,12/2/2025 20:44:19.0,0:00:14.7,12/2/2025 20:44:33.4,8.586 V DC,8.547 V DC,12/2/2025 20:44:19.8,8.467 V DC,Stable,12/2/2025 20:44:33.7
1156,8.587 V DC,12/2/2025 20:44:33.7,0:00:02.6,12/2/2025 20:44:35.0,8.592 V DC,8.580 V DC,12/2/2025 20:44:35.8,8.529 V DC,Stable,12/2/2025 20:44:36.3
1157,8.441 V DC,12/2/2025 20:44:36.3,0:00:00.1,12/2/2025 20:44:36.3,8.441 V DC,8.441 V DC,12/2/2025 20:44:36.3,8.441 V DC,Unstable,12/2/2025 20:44:36.4
1158,8.571 V DC,12/2/2025 20:44:36.4,0:00:00.4,12/2/2025 20:44:36.7,8.591 V DC,8.567 V DC,12/2/2025 20:44:36.5,8.520 V DC,Interval,12/2/2025 20:44:36.8
1159,8.567 V DC,12/2/2025 20:44:36.8,0:00:01.4,12/2/2025 20:44:37.9,8.595 V DC,8.582 V DC,12/2/2025 20:44:37.7,8.539 V DC,Stable,12/2/2025 20:44:38.2
1160,8.487 V DC,12/2/2025 20:44:38.2,0:00:07.8,12/2/2025 20:44:45.0,8.608 V DC,8.581 V DC,12/2/2025 20:44:41.2,8.471 V DC,Stable,12/2/2025 20:44:46.1
1161,8.610 V DC,12/2/2025 20:44:46.1,0:00:10.9,12/2/2025 20:44:55.7,8.623 V DC,8.607 V DC,12/2/2025 20:44:55.9,8.522 V DC,Stable,12/2/2025 20:44:57.0
1162,8.495 V DC,12/2/2025 20:44:57.0,0:00:00.1,12/2/2025 20:44:57.0,8.495 V DC,8.495 V DC,12/2/2025 20:44:57.0,8.495 V DC,Unstable,12/2/2025 20:44:57.1
1163,8.597 V DC,12/2/2025 20:44:57.1,0:00:09.8,12/2/2025 20:45:05.6,8.633 V DC,8.614 V DC,12/2/2025 20:45:00.6,8.547 V DC,Interval,12/2/2025 20:45:06.8
1164,8.631 V DC,12/2/2025 20:45:06.8,0:00:30.0,12/2/2025 20:45:36.0,8.652 V DC,8.630 V DC,12/2/2025 20:45:20.3,8.560 V DC,Interval,12/2/2025 20:45:36.8
1165,8.622 V DC,12/2/2025 20:45:36.8,0:00:30.0,12/2/2025 20:46:04.8,8.665 V DC,8.646 V DC,12/2/2025 20:46:05.3,8.553 V DC,Interval,12/2/2025 20:46:06.8
1166,8.647 V DC,12/2/2025 20:46:06.8,0:00:02.6,12/2/2025 20:46:08.8,8.664 V DC,8.653 V DC,12/2/2025 20:46:08.9,8.598 V DC,Stable,12/2/2025 20:46:09.4
1167,8.557 V DC,12/2/2025 20:46:09.4,0:00:00.1,12/2/2025 20:46:09.4,8.557 V DC,8.557 V DC,12/2/2025 20:46:09.4,8.557 V DC,Unstable,12/2/2025 20:46:09.5
1168,8.650 V DC,12/2/2025 20:46:09.5,0:00:27.4,12/2/2025 20:46:36.5,8.673 V DC,8.658 V DC,12/2/2025 20:46:32.9,8.568 V DC,Interval,12/2/2025 20:46:36.9
1169,8.667 V DC,12/2/2025 20:46:36.9,0:00:04.9,12/2/2025 20:46:39.9,8.674 V DC,8.658 V DC,12/2/2025 20:46:37.0,8.598 V DC,Stable,12/2/2025 20:46:41.8
1170,8.541 V DC,12/2/2025 20:46:41.8,0:00:00.1,12/2/2025 20:46:41.8,8.541 V DC,8.541 V DC,12/2/2025 20:46:41.8,8.541 V DC,Unstable,12/2/2025 20:46:41.9
1171,8.648 V DC,12/2/2025 20:46:41.9,0:00:10.1,12/2/2025 20:46:50.9,8.677 V DC,8.659 V DC,12/2/2025 20:46:44.2,8.557 V DC,Stable,12/2/2025 20:46:51.9
1172,7.227 V DC,12/2/2025 20:46:51.9,0:00:06.4,12/2/2025 20:46:52.3,8.576 V DC,7.869 V DC,12/2/2025 20:46:57.5,6.702 V DC,Unstable,12/2/2025 20:46:58.4
1173,8.506 V DC,12/2/2025 20:46:58.4,0:00:04.8,12/2/2025 20:47:03.1,8.595 V DC,8.554 V DC,12/2/2025 20:46:59.6,8.485 V DC,Stable,12/2/2025 20:47:03.2
1174,8.596 V DC,12/2/2025 20:47:03.2,0:00:03.5,12/2/2025 20:47:03.3,8.597 V DC,7.885 V DC,12/2/2025 20:47:06.3,6.745 V DC,Unstable,12/2/2025 20:47:06.7
1175,7.568 V DC,12/2/2025 20:47:06.7,0:00:00.1,12/2/2025 20:47:06.7,7.568 V DC,7.568 V DC,12/2/2025 20:47:06.7,7.568 V DC,Interval,12/2/2025 20:47:06.8
1176,6.801 V DC,12/2/2025 20:47:06.8,0:00:03.3,12/2/2025 20:47:10.0,8.438 V DC,7.744 V DC,12/2/2025 20:47:09.2,6.712 V DC,Unstable,12/2/2025 20:47:10.2
1177,8.445 V DC,12/2/2025 20:47:10.2,0:00:03.4,12/2/2025 20:47:13.5,8.536 V DC,8.476 V DC,12/2/2025 20:47:12.2,8.378 V DC,Stable,12/2/2025 20:47:13.6
1178,8.537 V DC,12/2/2025 20:47:13.6,0:00:01.8,12/2/2025 20:47:14.9,8.553 V DC,8.543 V DC,12/2/2025 20:47:15.2,8.529 V DC,Stable,12/2/2025 20:47:15.4
1179,7.392 V DC,12/2/2025 20:47:15.4,0:00:06.7,12/2/2025 20:47:15.9,8.472 V DC,7.779 V DC,12/2/2025 20:47:20.9,6.655 V DC,Unstable,12/2/2025 20:47:22.1
1180,8.436 V DC,12/2/2025 20:47:22.1,0:00:02.4,12/2/2025 20:47:24.3,8.495 V DC,8.456 V DC,12/2/2025 20:47:22.2,8.389 V DC,Stable,12/2/2025 20:47:24.5
1181,8.497 V DC,12/2/2025 20:47:24.5,0:00:06.2,12/2/2025 20:47:30.5,8.549 V DC,8.514 V DC,12/2/2025 20:47:26.0,8.437 V DC,Stable,12/2/2025 20:47:30.8
1182,8.364 V DC,12/2/2025 20:47:30.8,0:00:00.4,12/2/2025 20:47:30.9,8.430 V DC,8.398 V DC,12/2/2025 20:47:30.8,8.364 V DC,Unstable,12/2/2025 20:47:31.2
1183,8.531 V DC,12/2/2025 20:47:31.2,0:00:02.9,12/2/2025 20:47:33.5,8.564 V DC,8.554 V DC,12/2/2025 20:47:31.2,8.531 V DC,Stable,12/2/2025 20:47:34.1
1184,7.211 V DC,12/2/2025 20:47:34.1,0:00:02.6,12/2/2025 20:47:34.6,8.476 V DC,7.702 V DC,12/2/2025 20:47:36.6,6.696 V DC,Unstable,12/2/2025 20:47:36.7
1185,7.697 V DC,12/2/2025 20:47:36.7,0:00:00.1,12/2/2025 20:47:36.7,7.697 V DC,7.697 V DC,12/2/2025 20:47:36.7,7.697 V DC,Interval,12/2/2025 20:47:36.8
